Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-14.125000000001128,9604.4816223141788,148.31250000000009,7062.5,0.8
35,691,517,584.476,509.892,31.9123,12.7081,
35,721,417,127.633,123.3,-6.43706,-4.19943,
35,724,408,127.394,124.27,-0.170357,0.0712067,
35,725,404,129.955,123.589,-6.96261,-4.49489,
35,725,419,126.54,123.087,3.36254,0.428349,
35,732,397,128.907,124.648,-6.96261,-4.49489,
35,734,536,156.314,150.487,-9.3989,-1.65693,
35,735,436,125.137,121.252,-6.67467,-4.47958,
35,737,446,125.057,121.332,-0.0700006,0.264216,
35,740,449,124.195,119.676,-6.67467,-4.47958,
35,740,458,126.167,120.554,1.37062,0.246551,
35,747,467,123.679,119.806,-6.67467,-4.47958,
35,749,430,123.487,120.277,-0.175758,-0.00172877,
35,752,463,124.812,120.077,-5.43965,-4.41255,
35,753,434,122.773,118.82,0.0960504,-0.11233,
35,754,396,124.26,120.156,-5.43965,-4.41255,
35,754,404,129.052,120.782,-0.123189,0.0322308,
35,758,436,121.859,118.923,-4.5204,-4.24233,
35,762,548,124.947,117.659,-2.3585,-1.0088,
35,763,473,120.695,118.172,-4.5204,-4.24233,
35,765,417,123.396,118.329,0.122879,0.0786221,
35,770,479,122.602,117.941,-4.89373,-3.96359,
35,772,647,119.73,117.227,0.262324,0.72767,
35,772,659,120.97,116.275,-5.8468,-3.72931,
35,774,568,119.863,116.823,2.47546,1.62304,
35,775,441,121.357,116.012,-5.9523,-3.71802,
35,775,552,120.82,116.546,-1.99225,-1.42058,
35,775,664,118.289,114.777,-5.9523,-3.71802,
35,778,426,120.135,116.916,-6.62443,-2.29545,
35,778,449,118.678,116.514,-5.9523,-3.71802,
35,779,400,120.019,116.214,1.45345,0.494331,
35,779,555,120.223,117.265,-3.44394,-4.2023,
35,780,482,124.354,119.24,-0.995444,-0.383114,
35,781,434,118.836,116.551,-3.44394,-4.2023,
35,781,542,121.379,117.449,-0.182129,-0.143182,
35,782,447,120.047,116.409,-3.12376,-4.37833,
35,783,457,119.899,116.352,2.83587,2.01086,
35,783,523,123.972,119.301,-4.00822,-4.29189,
35,783,668,119.373,114.635,-0.889841,-0.639656,
35,785,397,119.058,116.029,-4.76754,-3.82927,
35,785,495,122.98,119.252,1.45345,0.494331,
35,785,661,117.443,112.996,-4.76754,-3.82927,
35,789,589,118.589,114.941,0.0102117,0.0652599,
35,790,478,121.054,116.457,-3.58255,-3.26318,
35,790,659,116.993,112.979,0.0293204,-0.00351001,
35,790,664,116.259,113.124,-1.09527,-2.42617,
35,791,394,119.256,115.771,0.570237,-0.0973945,
35,791,444,118.76,115.857,0.0,-1.32866,
35,792,426,119.059,116.503,-1.05065,0.199948,
35,792,615,116.147,112.163,0.0,-1.32866,
35,796,465,119.38,116.793,-0.755252,-0.458653,
35,796,581,117.113,114.222,0.0,-0.349337,
35,796,595,120.797,114.591,-9.5798,-2.68604,
35,796,631,115.629,111.974,0.0,-0.349337,
35,798,407,117.511,114.719,-0.0691087,-0.138051,
35,799,635,115.732,113.416,0.0,-0.349337,
35,799,638,115.852,112.771,0.122879,0.0786221,
35,800,575,114.801,112.867,0.0,-0.349337,
35,802,466,116.519,115.039,-0.123468,0.118065,
35,803,497,119.75,115.669,0.0,-0.349337,
35,804,505,121.005,116.531,-0.119861,0.136829,
35,804,548,118.021,113.815,0.0,-0.0304791,
35,804,558,117.389,113.636,-0.607479,-0.234887,
35,805,426,119.38,114.274,0.0,0.0,
35,805,466,118.122,114.192,-1.1849,0.338582,
35,805,636,116.177,112.554,0.0,0.0,
35,806,460,117.153,115.186,1.16617,0.0756135,
35,806,647,116.239,112.564,0.0,0.0,
35,807,423,119.382,114.509,-11.0855,3.50805,
35,808,450,117.009,113.427,0.0,0.0,
35,808,570,115.435,113.445,26.5905,8.2031,
35,808,596,114.669,112.676,0.0,0.0,
35,808,606,115.449,112.315,0.0102117,0.0652599,
35,809,524,119.766,115.563,0.0,0.0,
35,810,624,115.144,112.224,0.262324,0.72767,
35,813,451,117.87,113.483,0.0,0.0,
35,813,530,118.992,114.958,-0.695589,-0.47691,
35,813,534,116.931,114.595,0.0,0.0,
35,814,664,116.828,113.334,-0.150927,-0.502688,
35,815,400,116.675,113.668,0.0,0.0,
