Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
68,520,451,259.851,232.16,1.31818,0.729456,
68,520,498,200.442,195.132,-0.469448,-0.287694,
68,520,617,211.77,202.637,0.433469,-0.06567,
68,520,636,219.298,209.295,-0.204093,0.155579,
68,521,582,211.995,202.68,0.266233,-0.182548,
68,527,547,207.983,199.595,-0.204093,0.155579,
68,528,485,210.446,197.757,3.53812,0.7034,
68,534,446,208.184,196.462,-0.632518,0.412948,
68,536,584,220.486,211.945,0.334977,0.174753,
68,541,634,235.107,221.38,-0.160345,-0.0187957,
68,548,524,222.537,210.688,-0.982244,-0.534973,
68,553,557,221.392,212.61,-1.24397,-0.121187,
68,557,573,262.246,245.819,0.433469,-0.06567,
68,567,481,210.191,198.728,0.722444,-0.149772,
68,568,459,202.644,191.488,-0.480715,-0.269219,
68,568,562,239.486,229.656,0.722444,-0.149772,
68,570,478,226.263,203.143,-0.69982,-0.470697,
68,576,503,211.773,201.261,0.722444,-0.149772,
68,576,520,215.856,202.859,1.36518,-0.308824,
68,576,549,226.617,218.564,0.749938,0.10708,
68,580,419,259.675,214.615,-0.0437841,0.0924708,7
68,580,461,265.65,215.991,0.475863,0.310163,7
68,595,507,216.095,207.014,1.9031,0.586149,
68,605,427,226.468,217.137,0.609452,0.282466,
68,608,614,258.132,236.659,-0.69982,-0.470697,
68,610,492,215.984,203.552,0.609452,0.282466,
68,611,560,231.928,216.822,0.35785,0.074714,
68,614,571,223.52,216.134,0.609452,0.282466,
68,618,542,220.823,205.569,-0.57059,0.635662,
68,618,600,235.864,228.151,1.30329,0.142436,
68,620,509,222.786,207.035,1.1251,0.125581,
68,621,483,209.691,196.272,1.5108,0.139083,
68,621,532,213.632,208.519,-0.292413,0.424225,
68,626,557,221.67,212.62,0.621726,0.242339,
68,628,478,218.943,206.406,-11.7085,-5.61994,
68,628,492,202.647,191.151,0.621726,0.242339,
68,629,558,226.668,213.111,-1.21664,-1.35586,
68,631,407,244.397,213.532,0.621726,0.242339,
68,631,488,206.52,197.292,3.53812,0.7034,
68,633,499,213.991,202.007,0.0,0.0179349,
68,635,531,214.556,201.029,-0.663623,0.329475,
68,638,411,247.457,217.678,0.0,0.0179349,
68,638,541,214.563,201.075,1.96407,0.375153,
68,642,443,211.762,201.299,0.0,0.0,
68,642,533,212.729,203.283,-8.41817,-4.78371,
68,643,584,225.519,212.903,0.0,0.0,
68,644,613,243.775,232.204,0.635077,0.831087,
68,645,536,211.516,200.946,0.0,0.0,
68,646,424,225.434,211.579,0.00880757,0.5654,
68,646,566,224.35,207.548,0.0,0.0,
68,647,525,216.346,203.824,-2.13015,-0.510491,
68,650,433,279.296,234.183,0.0,0.0,7
68,650,471,206.828,197.207,-0.429707,-0.482733,
68,651,570,218.127,208.934,0.0,0.0,
68,653,413,210.14,199.809,1.18488,0.335871,
68,659,554,214.574,209.267,0.0,0.0,
68,665,530,225.857,204.845,-1.49765,-0.200451,
68,665,578,216.385,204.056,0.0,0.0,
68,668,504,194.202,187.996,-1.69479,-0.61231,
68,671,589,234.854,225.601,0.0,0.0,
68,677,535,217.236,210.488,-1.60182,-0.218495,
68,679,550,205.754,195.919,0.0,0.0,
68,691,424,364.896,260.235,1.55867,0.817907,7
68,692,576,229.354,221.493,0.0,0.0,
68,695,465,230.176,219.963,0.760647,0.631154,
68,698,626,307.264,276.001,0.0,0.0,
68,704,473,220.51,208.808,-0.0653004,0.10315,
68,705,538,222.237,212.032,0.0,0.0,
68,709,408,275.653,247.072,-0.429707,-0.482733,
68,709,479,233.162,217.222,0.0,0.0,7
68,711,547,213.978,203.642,-1.42368,-0.239004,
68,713,533,243.791,218.787,0.0,0.0,
68,715,508,210.316,201.089,-0.405292,-0.394884,
68,718,562,220.653,207.905,0.0,0.0,
68,718,577,221.338,211.571,-0.329131,-0.222057,
68,721,508,203.222,193.456,0.0,0.0,
68,724,441,193.784,184.305,0.888224,0.0596657,
68,728,546,206.312,198.681,0.0,0.0,
68,732,519,214.231,204.825,-0.188045,-0.410752,
68,736,516,216.925,207.051,0.0,0.0,
68,739,508,224.717,212.467,1.14769,0.148723,
68,739,519,215.031,207.743,0.0,0.0,
68,742,431,198.191,187.602,-0.447808,-0.603284,
68,745,562,228.408,213.237,0.0,0.0,
68,748,573,221.912,214.445,0.223916,0.224775,
68,751,533,203.111,194.717,0.0,0.0,
68,751,623,272.869,255.93,1.18488,0.335871,
68,758,542,240.239,220.464,0.0,0.0,
68,770,460,221.196,211.968,-0.297024,-0.100458,
68,772,549,274.1,237.661,0.0,0.0,7
68,774,574,278.31,259.191,-1.62476,-0.437518,
68,777,515,206.934,197.547,0.0,0.0,
68,780,584,288.74,275.529,-2.08551,-1.07419,
69,435,469,207.636,196.468,0.0,0.0,
69,436,426,255.268,235.071,0.211279,0.505251,
69,439,541,254.711,242.891,0.0,0.0,
69,461,429,193.28,186.897,-1.19512,-0.541063,
69,466,529,294.119,269.454,0.0,0.0,
69,468,407,196.184,184.976,1.38346,0.219373,
69,469,619,221.282,209.251,0.0,0.0,
69,470,438,227.425,218.155,-0.306612,-0.606814,
69,473,452,344.06,304.321,-19.3784,-7.17546,7
69,473,607,217.602,208.267,0.0,0.0,
69,477,531,320.424,282.14,-0.121019,-0.563001,
69,481,423,196.284,188.192,0.0,0.0,
69,481,435,221.729,207.069,-0.501061,0.575763,
69,486,623,220.682,210.826,0.0,0.0,
69,496,627,224.399,214.328,0.231446,0.341576,
69,496,636,216.512,207.649,0.0,0.0,
69,504,413,183.685,175.681,-3.82716,-1.95533,
69,504,584,238.579,215.473,0.0,0.0,
69,508,468,257.418,233.694,0.35785,0.074714,
69,509,558,215.048,204.078,0.0,0.0,
69,509,612,211.558,199.215,-1.24092,-0.544785,
69,512,550,213.991,205.087,0.0,0.0,
